IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
1,65,2017,May,18,3,3,9,2,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,125,0,0,Canceled,2017-03-21
0,0,2017,January,4,26,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,65,0,0,Check-Out,2017-01-27
0,0,2017,July,29,21,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,160,0,1,Check-Out,2017-07-23
1,63,2016,May,23,31,0,5,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,105.8,0,1,Canceled,2016-05-13
0,0,2017,January,2,8,2,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,240,       NULL,0,Transient,43,0,1,Check-Out,2017-01-12
0,287,2015,October,42,15,1,3,2,0,0,BB       ,GBR,Groups,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,223,0,Transient-Party,44.5,0,0,Check-Out,2015-10-19
1,200,2016,January,2,8,8,20,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,50.4,0,0,Canceled,2015-09-21
0,1,2016,July,30,22,0,1,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,149,0,0,Check-Out,2016-07-23
1,185,2016,April,17,18,1,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,298,       NULL,0,Transient-Party,86,0,0,Canceled,2016-03-18
1,30,2016,April,16,14,0,3,2,0,0,BB       ,ARE,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,240,       NULL,0,Transient,91,0,1,Canceled,2016-04-13
0,19,2017,August,31,4,2,2,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,175.14,1,1,Check-Out,2017-08-08
1,16,2017,March,12,24,0,2,2,1,0,BB       ,ESP,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,120,0,1,Canceled,2017-03-24
1,86,2017,March,10,9,0,3,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,67,       NULL,0,Transient,46,0,0,Canceled,2016-12-13
0,10,2016,January,2,5,0,5,2,0,0,BB       ,POL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,44.8,0,1,Check-Out,2016-01-10
1,27,2016,August,34,18,0,3,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,200.1,0,0,Canceled,2016-08-11
0,48,2016,June,27,26,2,0,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,129,0,0,Check-Out,2016-06-28
0,1,2017,August,34,23,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,159.2,0,1,Check-Out,2017-08-24
0,0,2016,August,32,1,1,0,2,2,0,BB       ,DEU,Direct,TA/TO,1,0,0,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,231,1,0,Check-Out,2016-08-02
0,44,2015,October,40,1,2,5,2,0,0,HB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,243,       NULL,0,Contract,69.93,0,1,Check-Out,2015-10-08
0,0,2015,November,48,27,0,2,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,43,0,0,Check-Out,2015-11-29
0,44,2016,July,29,14,0,3,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,181.33,0,2,Check-Out,2016-07-17
0,40,2016,March,13,23,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,60.21,0,1,Check-Out,2016-03-28
1,65,2015,September,38,19,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,89,0,2,Canceled,2015-07-27
0,192,2017,July,31,30,4,7,3,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,40,       NULL,0,Contract,166.03,0,2,Check-Out,2017-08-10
1,129,2017,June,25,24,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,120,0,1,Canceled,2017-02-21
0,29,2016,November,47,15,0,1,1,0,0,BB       ,FRA,Groups,Corporate,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,48,0,0,Check-Out,2016-11-16
0,1,2016,August,34,18,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,179,0,0,Check-Out,2016-08-19
1,33,2015,August,35,24,1,4,2,0,0,HB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,209.6,0,1,Canceled,2015-07-29
1,26,2016,April,15,8,2,5,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,65,0,0,Canceled,2016-03-14
0,220,2017,August,35,27,1,0,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,251,       NULL,0,Transient-Party,128.7,0,0,Check-Out,2017-08-28
0,116,2016,August,35,27,2,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,171,0,2,Check-Out,2016-08-30
1,74,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,68,       NULL,0,Transient,70,0,0,Canceled,2016-01-21
1,5,2017,January,4,28,0,1,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,48,0,1,No-Show,2017-01-28
1,22,2017,June,26,29,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,60,0,0,Canceled,2017-06-28
1,24,2017,March,11,13,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,66,       NULL,0,Transient-Party,32,0,0,Canceled,2017-03-06
1,148,2015,October,43,24,0,1,2,0,0,BB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,47,0,0,Canceled,2015-06-26
1,116,2016,April,15,4,2,5,2,0,0,HB       ,GBR,Groups,Direct,0,0,0,D               ,D               ,0,Non Refund     ,273,       NULL,0,Transient,72,0,0,Canceled,2016-01-14
0,5,2016,May,21,21,2,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,250,       NULL,0,Transient,95,1,1,Check-Out,2016-05-24
0,73,2015,July,29,18,2,5,2,1,0,FB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,241.5,0,2,Check-Out,2015-07-25
1,339,2016,September,40,26,3,6,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,15,       NULL,0,Transient,80,0,0,Canceled,2016-01-22
0,25,2016,December,51,16,0,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,54,1,2,Check-Out,2016-12-18
1,84,2017,July,30,23,3,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,277,0,0,Canceled,2017-05-10
1,60,2017,July,28,9,2,5,2,0,0,HB       ,PRT,Corporate,Corporate,0,0,0,D               ,D               ,0,No Deposit     ,531,       NULL,0,Transient,120,0,0,Canceled,2017-06-09
1,152,2015,August,31,1,4,10,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,149,       NULL,0,Transient,119.7,0,0,Canceled,2015-04-04
1,60,2015,July,29,13,1,4,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,15,       NULL,0,Transient,79.5,0,0,Canceled,2015-06-24
1,393,2016,October,41,8,2,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,68,       NULL,0,Transient,72,0,0,Canceled,2015-12-17
1,4,2017,May,22,29,1,2,1,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,152,0,1,Canceled,2017-05-26
1,138,2016,August,33,12,1,2,3,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,E               ,E               ,2,No Deposit     ,240,       NULL,0,Transient,249,0,0,Canceled,2016-07-07
0,185,2016,December,52,18,4,7,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,339,       NULL,0,Transient,32.24,0,0,Check-Out,2016-12-29
0,31,2016,November,46,8,0,4,1,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,37.8,0,2,Check-Out,2016-11-12
0,185,2016,April,17,18,1,1,2,0,0,HB       ,DEU,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,298,       NULL,0,Transient-Party,85,0,0,Check-Out,2016-04-20
1,25,2017,March,10,5,2,1,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,71,0,0,Canceled,2017-02-09
1,95,2015,August,34,21,1,2,1,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,125,0,1,Canceled,2015-06-22
0,67,2016,December,53,27,0,4,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,241,       NULL,0,Transient,44.81,1,1,Check-Out,2016-12-31
1,140,2017,July,29,17,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,207,0,1,Canceled,2017-03-22
1,196,2016,December,53,30,1,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,308,0,Transient-Party,180,0,0,Canceled,2016-12-20
0,1,2016,February,7,12,2,2,2,1,0,BB       ,PRT,Direct,Direct,0,0,0,C               ,C               ,0,No Deposit     ,250,       NULL,0,Transient,80.25,1,0,Check-Out,2016-02-16
0,152,2017,April,14,5,0,4,2,0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,       NULL,223,0,Transient-Party,48,0,0,Check-Out,2017-04-09
0,17,2016,November,46,12,2,5,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,49.71,0,0,Check-Out,2016-11-19
1,96,2016,October,44,29,2,6,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,50.1,0,1,Canceled,2016-09-06
0,336,2016,September,38,15,0,3,2,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,E               ,0,No Deposit     ,       NULL,223,0,Transient-Party,66,0,0,Check-Out,2016-09-18
1,64,2017,March,10,9,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,C               ,1,No Deposit     ,242,       NULL,0,Transient,60,0,1,Canceled,2017-02-24
0,124,2017,July,30,23,4,6,2,0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,40,       NULL,0,Contract,158.85,0,2,Check-Out,2017-08-02
0,77,2016,October,43,17,2,5,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,F               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,10,0,0,Check-Out,2016-10-24
1,77,2016,March,13,24,0,3,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,314,       NULL,0,Transient,70.8,0,1,Canceled,2016-03-14
0,169,2016,March,14,31,1,3,2,0,0,BB       ,GBR,Groups,Direct,0,0,0,A               ,E               ,2,Refundable     ,       NULL,223,0,Transient-Party,66,0,0,Check-Out,2016-04-04
0,137,2016,May,23,29,2,4,2,0,0,BB       ,IRL,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,175,       NULL,0,Transient,62.48,0,1,Check-Out,2016-06-04
0,165,2015,December,53,30,0,4,1,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,5,No Deposit     ,308,       NULL,122,Transient-Party,84.5,0,0,Check-Out,2016-01-03
1,32,2017,April,14,6,2,3,3,1,0,BB       ,VEN,Online TA,TA/TO,0,0,0,H               ,H               ,0,No Deposit     ,240,       NULL,0,Transient,165,0,0,Canceled,2017-03-26
1,277,2016,July,29,12,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,92.57,0,1,Canceled,2015-10-16
1,143,2015,August,36,31,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,130.33,0,3,Canceled,2015-04-20
1,244,2015,September,36,2,2,5,2,0,0,BB       ,IRL,Groups,TA/TO,0,24,0,A               ,A               ,0,No Deposit     ,96,       NULL,0,Transient-Party,8,0,0,Canceled,2015-06-17
1,106,2016,March,13,24,1,3,2,0,0,FB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,Non Refund     ,68,       NULL,0,Transient,84,0,0,Canceled,2016-01-22
1,201,2017,July,28,13,2,5,2,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,150,0,1,Canceled,2017-04-06
1,60,2016,August,35,22,2,5,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,187,0,0,Canceled,2016-07-07
1,98,2017,February,5,3,2,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,6,No Deposit     ,240,       NULL,0,Transient,67.33,0,3,Canceled,2017-01-25
1,84,2017,May,19,9,0,5,3,1,0,BB       ,NLD,Online TA,TA/TO,0,0,0,H               ,H               ,1,No Deposit     ,240,       NULL,0,Transient,160,0,2,Canceled,2017-04-03
1,2,2016,January,2,8,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,48,0,0,No-Show,2016-01-08
1,33,2015,November,45,1,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,94,0,Transient,25,0,0,No-Show,2015-11-01
0,2,2016,February,9,27,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,60,0,0,Check-Out,2016-02-29
1,29,2015,August,35,23,2,4,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,201.5,0,1,Canceled,2015-07-27
1,263,2016,September,40,28,4,10,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,71.04,0,2,Canceled,2016-03-11
1,18,2016,February,6,5,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,56.57,0,2,Canceled,2016-01-26
1,259,2015,September,38,17,0,3,1,0,0,BB       ,GBR,Groups,Corporate,0,1,0,A               ,A               ,0,Non Refund     ,       NULL,223,0,Transient,33.3,0,0,Canceled,2015-01-21
1,138,2016,April,18,25,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,E               ,E               ,0,Non Refund     ,       NULL,       NULL,0,Transient,65,0,0,Canceled,2016-01-18
1,15,2016,March,10,1,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,48,0,0,No-Show,2016-03-01
0,133,2016,June,24,6,1,1,2,0,0,BB       ,IRL,Direct,Direct,0,0,0,A               ,C               ,0,No Deposit     ,250,       NULL,0,Transient,63.75,0,0,Check-Out,2016-06-08
1,190,2017,August,32,6,2,4,2,0,0,HB       ,MAR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,202,0,0,Canceled,2017-05-14
0,176,2016,July,30,19,1,5,2,0,0,HB       ,DEU,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,193.67,1,2,Check-Out,2016-07-25
1,170,2015,October,41,4,4,8,2,0,0,BB       ,CN,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,15,       NULL,0,Transient,44.5,0,0,Canceled,2015-07-17
1,145,2017,June,24,17,2,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,314,       NULL,0,Transient,100.8,0,0,Canceled,2017-06-07
1,87,2016,April,18,29,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,71,       NULL,0,Transient,46,0,0,Canceled,2016-03-01
0,0,2015,August,35,23,1,0,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,153,0,0,Check-Out,2015-08-24
0,17,2017,April,15,13,0,3,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,152,0,2,Check-Out,2017-04-16
1,100,2016,February,8,20,2,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,250,       NULL,0,Transient,38.32,0,2,Canceled,2016-02-08
1,206,2016,December,51,17,6,12,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,314,       NULL,0,Transient,34.8,0,0,Canceled,2016-05-31
1,277,2016,June,25,12,2,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,110,0,0,Canceled,2016-03-29
1,181,2017,July,30,24,1,4,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,206,0,0,Canceled,2017-01-25
0,214,2016,August,34,19,3,7,2,2,0,BB       ,IRL,Online TA,TA/TO,0,0,0,G               ,G               ,1,No Deposit     ,240,       NULL,0,Transient,238,0,1,Check-Out,2016-08-29
1,27,2016,March,13,21,1,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,241,       NULL,0,Transient,55.63,0,1,Canceled,2016-03-03
0,158,2016,October,43,16,2,2,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,2,       NULL,0,Transient,67,0,0,Check-Out,2016-10-20
1,27,2017,July,30,24,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,196,       NULL,0,Transient,225,0,0,Canceled,2017-07-11
1,159,2017,July,29,22,2,5,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,212,0,0,Canceled,2017-02-16
1,123,2016,May,21,21,2,1,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit     ,240,       NULL,0,Transient-Party,88,0,2,Canceled,2016-03-29
0,105,2017,June,22,1,1,3,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,E               ,E               ,1,No Deposit     ,250,       NULL,0,Transient,139.5,1,0,Check-Out,2017-06-05
1,462,2017,May,21,25,0,3,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,78,0,0,Canceled,2016-06-07
0,191,2016,April,17,22,1,2,2,0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient-Party,85.33,0,1,Check-Out,2016-04-25
1,172,2017,April,17,29,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,314,       NULL,0,Transient,97.71,0,0,Canceled,2016-12-27
0,280,2017,August,32,8,2,6,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,314,       NULL,0,Transient,150.48,0,0,Check-Out,2017-08-16
1,79,2016,October,44,26,2,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,241,       NULL,0,Transient,46.51,0,1,Canceled,2016-10-26
0,7,2016,January,1,2,2,1,2,0,0,HB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,94,1,1,Check-Out,2016-01-05
0,249,2017,August,33,17,2,3,2,1,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,242,       NULL,0,Transient,167.91,0,1,Check-Out,2017-08-22
0,47,2015,July,30,25,2,4,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,B               ,0,No Deposit     ,250,       NULL,0,Transient,115,0,1,Check-Out,2015-07-31
0,3,2016,August,33,8,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,236,0,1,Check-Out,2016-08-09
1,53,2016,April,18,25,1,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,58,0,1,Canceled,2016-03-07
1,157,2016,October,40,1,2,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,Non Refund     ,96,       NULL,0,Transient,52,0,0,Canceled,2016-05-09
1,3,2015,December,53,28,1,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,55,0,0,Canceled,2015-12-27
1,135,2017,February,6,8,4,10,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,96,       NULL,0,Transient,45,0,0,Canceled,2017-02-08
0,7,2017,March,9,2,1,3,1,0,0,BB       ,NLD,Groups,Corporate,0,0,0,A               ,A               ,4,No Deposit     ,       NULL,223,0,Transient-Party,29,0,0,Check-Out,2017-03-06
0,56,2016,May,19,5,2,5,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,243,       NULL,0,Contract,37.4,0,0,Check-Out,2016-05-12
1,65,2017,May,18,3,3,9,2,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,125,0,0,Canceled,2017-03-21
1,95,2017,February,6,6,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit     ,240,       NULL,0,Transient,62,0,0,Canceled,2016-11-03
1,148,2015,October,43,24,0,1,1,0,0,BB       ,PRT,Groups,Direct,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,39,0,0,Canceled,2015-06-26
1,270,2016,August,32,1,1,4,2,1,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,4,No Deposit     ,240,       NULL,0,Transient,232,0,1,Canceled,2016-03-23
1,45,2015,December,49,5,2,1,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,38,       NULL,0,Transient-Party,68,0,0,Canceled,2015-11-24
0,26,2017,April,16,17,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,0,1,8,A               ,A               ,0,No Deposit     ,       NULL,82,0,Transient,45,0,0,Check-Out,2017-04-18
1,277,2015,October,41,6,2,5,2,0,0,HB       ,GBR,Groups,Direct,0,2,0,E               ,E               ,0,No Deposit     ,273,       NULL,0,Transient-Party,79.2,0,0,Canceled,2015-05-29
0,139,2016,September,37,5,1,5,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,165,2,1,Check-Out,2016-09-11
1,323,2017,June,22,3,2,5,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,72,0,0,Canceled,2016-07-21
0,45,2017,August,32,9,1,4,2,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,244,0,1,Check-Out,2017-08-14
1,200,2017,August,33,18,2,2,2,1,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,180,0,0,Canceled,2017-02-02
1,195,2016,June,24,6,1,4,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,240,       NULL,0,Transient,99,0,1,Canceled,2016-05-05
1,178,2015,September,38,13,2,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient-Party,91,0,1,Canceled,2015-08-10
0,41,2017,June,23,9,1,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,C               ,0,No Deposit     ,240,       NULL,0,Transient,136.67,0,0,Check-Out,2017-06-12
1,38,2016,December,52,24,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,240,       NULL,0,Transient,60,0,0,Canceled,2016-11-16
1,18,2017,February,7,12,2,0,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,240,       NULL,0,Transient,58,0,0,Canceled,2017-01-26
1,175,2015,September,38,15,0,4,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,15,       NULL,0,Transient-Party,0,0,0,Canceled,2015-09-02
