IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate
0,58,2017,February,9,28,0,4,2,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,E               ,E               ,1,No Deposit     ,9,       NULL,0,Transient,116.88,0,0,Check-Out,2017-03-04
0,211,2017,August,34,24,0,3,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,16,       NULL,0,Transient,80.1,0,0,Check-Out,2017-08-27
0,34,2015,October,42,15,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,125,0,1,Check-Out,2015-10-18
0,89,2017,August,34,26,1,1,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,85,       NULL,0,Transient,115.2,0,1,Check-Out,2017-08-28
0,39,2016,November,49,27,2,2,1,0,0,BB       ,LTU,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,65,0,0,Check-Out,2016-12-01
0,169,2017,July,28,10,1,2,2,2,0,BB       ,NOR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,209,0,0,Check-Out,2017-07-13
1,25,2016,September,38,16,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,139,0,0,Canceled,2016-08-22
1,149,2016,August,34,20,2,2,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,105.3,0,0,Canceled,2016-07-01
1,35,2017,April,15,9,2,1,3,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,220,0,0,Canceled,2017-03-08
1,104,2015,December,49,3,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,55,       NULL,0,Transient,65,0,0,Canceled,2015-09-07
0,286,2016,May,20,11,0,4,2,0,0,BB       ,AUT,Groups,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,30,       NULL,176,Transient-Party,99,0,1,Check-Out,2016-05-15
1,277,2016,November,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,       NULL,       NULL,0,Transient,100,0,0,Canceled,2016-04-04
0,2,2016,September,39,22,0,1,2,0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,152,       NULL,0,Transient,155.81,0,0,Check-Out,2016-09-23
1,134,2017,July,30,24,2,5,2,1,0,BB       ,DEU,Direct,Direct,0,0,0,G               ,G               ,0,No Deposit     ,14,       NULL,0,Transient,260,0,0,Canceled,2017-03-21
0,17,2017,July,29,20,0,2,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,423,       NULL,0,Transient,101.68,0,0,Check-Out,2017-07-22
1,0,2016,May,21,17,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit     ,       NULL,       NULL,0,Transient,12,0,0,Canceled,2016-05-17
0,1,2016,January,5,27,0,2,1,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,10,       NULL,0,Transient,71.7,0,0,Check-Out,2016-01-29
1,198,2016,September,37,9,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,37,       NULL,0,Transient,120,0,0,Canceled,2016-03-15
0,0,2016,January,4,17,1,0,2,0,0,BB       ,ESP,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,89,0,1,Check-Out,2016-01-18
1,294,2015,August,32,7,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,1,2016,February,8,20,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,81,0,0,Check-Out,2016-02-21
1,75,2016,July,30,18,1,2,2,1,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,6,       NULL,0,Transient,0,0,0,Canceled,2016-06-13
1,162,2016,October,42,14,2,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,34,       NULL,0,Transient,115,0,0,Canceled,2016-08-11
1,443,2016,April,18,29,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,65,0,0,Canceled,2016-01-19
0,31,2016,October,42,15,2,1,2,0,0,BB       ,FRA,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,28,       NULL,0,Transient,85,0,0,Check-Out,2016-10-18
1,290,2015,August,32,3,1,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-06
0,21,2016,March,12,14,1,3,2,0,0,HB       ,FRA,Offline TA/TO,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,28,       NULL,0,Transient,108.2,0,0,Check-Out,2016-03-18
1,96,2017,April,17,26,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,29,       NULL,0,Transient,130,0,0,Canceled,2017-01-20
1,50,2016,September,36,3,4,10,1,2,0,BB       ,AGO,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,196.91,0,0,No-Show,2016-09-03
1,358,2015,October,41,10,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,62,0,0,Canceled,2015-07-23
1,56,2017,February,5,1,0,3,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,29,       NULL,0,Transient,60,0,0,Canceled,2016-12-07
0,219,2015,September,36,4,0,1,2,0,0,HB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,108,0,0,Check-Out,2015-09-05
0,82,2016,April,14,1,1,2,1,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient-Party,81.9,0,1,Check-Out,2016-04-04
1,13,2017,June,24,12,1,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,150,0,1,No-Show,2017-06-12
1,19,2016,February,9,21,2,0,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,100,0,1,Canceled,2016-02-16
1,433,2016,September,38,15,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,59,0,0,Canceled,2015-10-21
1,21,2015,October,41,8,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Contract,117,0,1,Canceled,2015-10-08
1,359,2015,October,42,11,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,60,0,0,Canceled,2015-01-30
0,28,2016,September,40,26,1,0,1,0,0,SC       ,ARG,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,104,0,1,Check-Out,2016-09-27
0,40,2016,May,20,13,2,2,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,126.9,0,1,Check-Out,2016-05-17
0,3,2016,November,46,7,1,1,1,0,0,BB       ,ISR,Groups,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,37,       NULL,0,Transient,140,0,1,Check-Out,2016-11-09
1,0,2015,September,37,6,2,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,6,0,0,Canceled,2015-09-06
1,183,2017,June,23,8,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,86,       NULL,0,Transient,120,0,0,Canceled,2016-12-07
1,14,2017,May,19,13,0,1,2,0,0,SC       ,FIN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,180,0,1,Canceled,2017-05-03
0,3,2015,September,38,14,1,0,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,126,0,1,Check-Out,2015-09-15
1,179,2016,July,27,1,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,65,0,0,Canceled,2016-05-10
0,64,2016,May,21,17,0,2,1,0,0,BB       ,ZAF,Corporate,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,218,0,Transient-Party,130,0,0,Check-Out,2016-05-19
0,1,2017,March,13,27,1,1,1,0,0,BB       ,ISR,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,37,       NULL,0,Transient-Party,95,0,0,Check-Out,2017-03-29
1,95,2016,November,45,5,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,75,0,0,Canceled,2016-10-21
1,57,2017,August,34,23,0,2,2,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,149,0,1,Canceled,2017-06-27
0,114,2016,May,19,7,2,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,B               ,0,No Deposit     ,11,       NULL,0,Transient,75.27,0,0,Check-Out,2016-05-11
1,308,2016,November,48,23,0,3,1,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient-Party,78.3,0,2,Canceled,2016-08-31
1,116,2017,April,17,29,1,1,3,0,0,HB       ,ITA,Online TA,TA/TO,0,0,0,E               ,E               ,0,No Deposit     ,9,       NULL,0,Transient,189,0,0,Canceled,2017-01-21
0,116,2017,May,18,6,2,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,144,0,2,Check-Out,2017-05-09
0,269,2016,December,53,29,2,3,1,0,0,BB       ,SWE,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,12,       NULL,0,Transient-Party,70,0,0,Check-Out,2017-01-03
0,208,2017,June,22,1,1,3,3,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,127.72,0,1,Check-Out,2017-06-05
0,85,2016,June,27,26,2,4,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,108.3,0,1,Check-Out,2016-07-02
0,10,2015,September,36,3,0,3,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,117.67,0,1,Check-Out,2015-09-06
1,193,2015,October,42,15,0,3,2,0,0,BB       ,NULL,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,12,       NULL,0,Transient,65,0,0,Canceled,2015-09-16
0,182,2017,April,15,10,1,4,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,B               ,A               ,1,No Deposit     ,9,       NULL,0,Transient,103.05,0,2,Check-Out,2017-04-15
0,1,2015,October,43,22,0,0,1,0,0,BB       ,PRT,Complementary,Direct,0,0,0,D               ,A               ,0,No Deposit     ,       NULL,45,0,Transient,0,0,0,Check-Out,2015-10-22
1,384,2016,July,30,20,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient,65,0,0,Canceled,2016-02-29
0,243,2016,September,40,27,2,6,2,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,28,       NULL,0,Transient,80.75,0,0,Check-Out,2016-10-05
1,34,2015,December,50,8,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,19,       NULL,0,Transient,90,0,0,Canceled,2015-11-17
0,20,2016,January,5,29,1,2,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,99,0,1,Check-Out,2016-02-01
0,276,2016,September,39,22,0,3,1,0,0,BB       ,DEU,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,178,Transient-Party,95.67,0,0,Check-Out,2016-09-25
1,27,2015,July,31,27,1,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,47,2017,May,20,15,1,2,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,455,       NULL,0,Transient-Party,164,0,0,Check-Out,2017-05-18
0,41,2015,December,53,30,0,3,2,0,0,BB       ,FRA,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,119,0,0,Check-Out,2016-01-02
0,201,2017,August,33,16,2,6,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,168,       NULL,0,Transient,80.1,0,0,Check-Out,2017-08-24
0,13,2016,February,6,3,0,4,1,0,0,BB       ,BRA,Corporate,Corporate,0,0,0,E               ,E               ,1,No Deposit     ,       NULL,183,0,Transient-Party,86,0,0,Check-Out,2016-02-07
0,177,2016,July,32,31,2,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99.45,0,1,Check-Out,2016-08-04
0,10,2017,January,2,8,2,1,1,0,0,BB       ,USA,Groups,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,330,       NULL,0,Transient-Party,69,0,2,Check-Out,2017-01-11
1,85,2017,March,11,16,0,3,3,0,0,BB       ,GRC,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,142.2,0,0,Canceled,2017-03-06
1,130,2017,May,19,11,1,3,2,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,135,0,0,Canceled,2017-01-01
0,5,2017,May,20,18,0,2,1,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,170,0,0,Check-Out,2017-05-20
0,479,2017,August,32,9,0,3,2,0,0,BB       ,GBR,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,229,       NULL,0,Transient-Party,112.67,0,1,Check-Out,2017-08-12
1,166,2016,November,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,236,       NULL,0,Transient,110,0,0,Canceled,2016-07-13
0,37,2016,August,32,3,0,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,135.9,0,1,Check-Out,2016-08-05
0,11,2017,June,24,11,2,2,2,0,0,BB       ,UKR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,150,0,1,Check-Out,2017-06-15
0,148,2017,July,30,29,2,6,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,121.88,0,1,Check-Out,2017-08-06
0,65,2016,July,29,10,2,2,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,125.1,0,1,Check-Out,2016-07-14
1,302,2016,September,38,16,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,12,       NULL,70,Transient,100,0,0,Canceled,2016-01-28
0,51,2017,March,11,18,2,1,3,0,0,BB       ,CHE,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,22,       NULL,0,Transient,99,0,0,Check-Out,2017-03-21
0,0,2016,August,32,1,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,40,0,Transient,65,0,1,Check-Out,2016-08-02
1,110,2017,June,26,30,2,3,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,135,0,0,Canceled,2017-04-16
1,107,2016,November,48,25,0,1,2,0,0,SC       ,UKR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79.2,0,0,Canceled,2016-08-12
0,229,2017,August,31,2,0,2,1,0,0,BB       ,CHE,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,123.3,0,1,Check-Out,2017-08-04
0,17,2017,January,4,22,2,0,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,14,       NULL,0,Transient,79,1,0,Check-Out,2017-01-24
1,15,2017,May,18,5,0,2,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,170,0,1,Canceled,2017-04-25
0,179,2016,July,31,27,0,2,2,1,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,112.5,0,2,Check-Out,2016-07-29
0,25,2015,September,39,22,0,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,107.03,0,1,Check-Out,2015-09-25
1,63,2015,November,46,9,1,4,2,0,1,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,91.63,0,2,Canceled,2015-09-15
1,293,2015,August,32,6,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Contract,62,0,0,Canceled,2015-01-01
1,31,2016,April,16,14,0,1,2,0,0,SC       ,PHL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,94.5,0,0,Canceled,2016-03-28
0,14,2016,May,22,27,0,1,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,21,       NULL,0,Transient-Party,73,0,0,Check-Out,2016-05-28
0,24,2016,June,25,12,2,0,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,94.35,0,3,Check-Out,2016-06-14
0,28,2017,April,14,3,1,4,2,2,0,BB       ,FRA,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,225.4,0,1,Check-Out,2017-04-08
0,93,2017,June,22,3,1,1,2,2,0,BB       ,SWE,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,250,0,0,Check-Out,2017-06-05
1,67,2017,February,7,12,2,0,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,3,       NULL,0,Transient,80,0,0,Canceled,2016-12-07
1,31,2016,March,10,5,2,1,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,84.9,0,0,Canceled,2016-02-12
0,75,2016,April,15,5,0,4,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,88.83,0,0,Check-Out,2016-04-09
0,148,2017,June,23,7,1,4,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,144,0,1,Check-Out,2017-06-12
1,56,2016,June,24,8,0,1,2,0,0,BB       ,PRT,Offline TA/TO,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,191,       NULL,0,Transient-Party,120,0,0,Canceled,2016-06-02
0,24,2016,December,51,15,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,104,0,1,Check-Out,2016-12-18
0,88,2017,June,23,8,2,3,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,153,0,0,Check-Out,2017-06-13
0,34,2017,January,3,20,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,106.75,0,2,Check-Out,2017-01-22
0,83,2016,July,30,23,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,8,       NULL,0,Transient,105.3,0,1,Check-Out,2016-07-24
0,12,2017,June,23,5,1,2,1,0,0,BB       ,FRA,Corporate,Corporate,1,1,1,E               ,E               ,0,No Deposit     ,       NULL,450,0,Transient,125,0,0,Check-Out,2017-06-08
1,44,2015,September,37,10,0,2,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund     ,41,       NULL,0,Transient,126,0,0,Canceled,2015-08-17
0,158,2016,July,28,3,2,3,2,0,0,BB       ,NLD,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,99.45,0,1,Check-Out,2016-07-08
0,80,2016,April,15,8,0,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit     ,9,       NULL,0,Transient-Party,96.3,0,1,Check-Out,2016-04-10
1,313,2015,August,35,26,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
1,45,2017,April,16,16,2,1,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,108,0,0,Canceled,2017-03-16
1,84,2017,January,5,30,1,2,3,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,124.74,0,0,Canceled,2016-11-14
0,18,2017,June,23,5,1,2,2,0,0,BB       ,USA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,7,       NULL,0,Transient,125.33,0,1,Check-Out,2017-06-08
1,316,2017,April,17,27,0,3,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,109.8,0,0,Canceled,2016-06-17
1,136,2016,September,40,30,1,2,3,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,154.8,0,1,Canceled,2016-09-23
0,117,2017,July,29,21,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,83,       NULL,0,Transient,86.4,0,0,Check-Out,2017-07-22
0,66,2017,May,19,11,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,171,0,0,Check-Out,2017-05-14
1,295,2015,August,32,8,2,1,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,No Deposit     ,1,       NULL,0,Transient-Party,62.8,0,0,Canceled,2015-01-01
0,151,2016,September,39,23,2,2,3,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,162,0,2,Check-Out,2016-09-27
0,4,2017,January,2,9,1,3,2,0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,79,       NULL,0,Transient,54.15,0,0,Check-Out,2017-01-13
0,6,2015,November,47,17,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,85,0,0,Check-Out,2015-11-18
1,47,2016,August,35,22,1,3,2,2,0,BB       ,MAR,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,207.9,0,1,Canceled,2016-07-13
0,256,2016,June,25,15,0,1,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,6,       NULL,0,Transient-Party,115,0,1,Check-Out,2016-06-16
0,29,2017,January,3,18,0,3,1,0,0,BB       ,FRA,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,171,       NULL,0,Transient-Party,65,0,0,Check-Out,2017-01-21
1,295,2016,December,53,29,0,3,2,0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,79.5,0,1,Canceled,2016-12-24
1,7,2016,December,51,13,2,8,2,0,0,SC       ,UKR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,74.8,0,1,Canceled,2016-12-06
0,63,2016,November,46,10,0,3,2,0,0,SC       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Transient,118.33,0,3,Check-Out,2016-11-13
1,95,2015,November,48,27,0,2,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,9,       NULL,0,Contract,72.25,0,1,Canceled,2015-09-01
0,3,2017,April,16,22,0,1,2,2,0,HB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit     ,9,       NULL,0,Transient,336,1,1,Check-Out,2017-04-23
1,66,2016,December,53,26,1,4,2,0,0,BB       ,ESP,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit     ,9,       NULL,0,Transient,110.84,0,0,Canceled,2016-10-22
1,278,2015,July,30,22,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,1,0,A               ,A               ,0,Non Refund     ,1,       NULL,0,Transient-Party,62,0,0,Canceled,2015-07-02
0,192,2016,June,26,24,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,34,       NULL,0,Transient-Party,95,0,0,Check-Out,2016-06-26
0,307,2017,May,19,11,0,1,2,0,0,BB       ,MOZ,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,1,No Deposit     ,467,       NULL,0,Transient-Party,89.1,0,0,Check-Out,2017-05-12
